,return,weight,forecast
2019-02-28,0.02262889381408418,0.7435630886717597,0.004520937054103769
2019-03-31,0.013875404866008564,0.7457416652876292,0.0045613750687536906
2019-04-30,0.011274932368847477,0.24806437661437508,-0.004676345259144619
2019-05-31,-0.015766007527397156,0.26166772778445035,-0.00442384437857129
2019-06-30,0.05214601471431901,0.7500999149811782,0.004642271450213016
2019-07-31,0.004566419325740882,0.24862837165346086,-0.004665876570787781
2019-08-31,-0.013091906641879739,0.7468481202341377,0.004581912717515025
2019-09-30,0.013260285867851754,0.7488948371272954,0.004619903195842417
2019-10-31,0.01566912302161757,0.7512783866321928,0.004664145849093967
2019-11-30,0.009654002561352817,0.2545378108853851,-0.0045561875249710525
2019-12-31,0.008775961246902773,0.2741686992410571,-0.004191805503638843
2020-01-31,-0.0008231426776035252,0.7243101814664401,0.004163570993185348
2020-02-29,-0.05886905168632658,0.70363071184596,0.0037797255551254177
2020-03-31,-0.08428744549607715,0.6738954291928737,0.0032277891270989416
2020-04-30,0.089154535221889,0.70269121702992,0.003762286964782619
2020-05-31,0.01310541451843972,0.28758367526283724,-0.003942801179923304
2020-06-30,0.01320188029061891,0.7158858877538486,0.004007202054822793
2020-07-31,0.015061006577637108,0.27234263254757396,-0.004225700346337929
2020-08-31,0.05205816023215621,0.7426647167315126,0.004504261772905872
2020-09-30,-0.010413278730577208,0.267012676267966,-0.004324633222302999
2020-10-31,-0.005778772603715755,0.21101691235573078,-0.0053640079704399615
2020-11-30,0.020613750747045637,0.19117302661439173,-0.00573234357841184
2020-12-31,0.030254986299969536,0.8146535392059535,0.005840494355522706
2021-01-31,-0.009025852934857182,0.8113117796133414,0.005778465725279364
2021-02-28,0.004853943645447997,0.18499440132605544,-0.005847029166288854
2021-03-31,0.007585984920024987,0.1782677928182158,-0.005971886236452408
2021-04-30,0.04352848748563657,0.8302682603580969,0.006130329616814526
2021-05-31,0.0009395394412369595,0.16998491022562567,-0.0061256303486323
2021-06-30,0.0037477150190990943,0.16714760031080034,-0.0061782955517132015
2021-07-31,0.0037778554433991317,0.16423638565236015,-0.006232332550067781
2021-08-31,0.004672261592086342,0.16020064826513225,-0.006307242565349855
2021-09-30,-0.039468088184697346,0.8298186712260256,0.006121984492857577
2021-10-31,0.01101857580224525,0.15885034169209084,-0.006332306506909118
2021-11-30,-0.0013121912727601592,0.1616469958400184,-0.006280395942653145
2021-12-31,0.006804399545770546,0.15504944405102433,-0.006402857504919785
2022-01-31,-0.04383533490541717,0.8341857914839842,0.006203045526783534
2022-02-28,-0.005175109177233045,0.17271399766990975,-0.006074973935059795
2022-03-31,0.029823474930518224,0.8316417724186521,0.006155824290915951
2022-04-30,-0.06842943093622844,0.7797634167453622,0.0051928755052506916
2022-05-31,0.0007644291379406065,0.22140626714938288,-0.005171164221779213
2022-06-30,-0.06370660733698176,0.7631798700506578,0.004885057226424429
2022-07-31,0.07128987830867284,0.7775007166354966,0.005150876018280801
2022-08-31,-0.007904701257427404,0.2309532450397454,-0.004993956393061718
2022-09-30,-0.02107256026111439,0.2479711580926045,-0.004678075550345554
2022-10-31,0.02150719497662441,0.23564224248847448,-0.00490692078176215
2022-11-30,0.01508069664001849,0.22827294952281635,-0.005043707147104597
2022-12-31,-0.0440271435975329,0.7614818043614491,0.004853538295799471
2023-01-31,0.01723240896106913,0.23023210694473967,-0.005007341918564027
2023-02-28,-0.018995104971505732,0.7641633270897454,0.004903311828931636
2023-03-31,0.011225514736815236,0.23166300928118883,-0.004980781985246813
2023-04-30,0.0066484412795773835,0.23078887526968161,-0.0049970073700718555
2023-05-31,0.004108912992957159,0.23189902135236912,-0.004976401207668266
2023-06-30,0.01796095517558868,0.2231793083285067,-0.005138253621043831
2023-07-31,0.010453019290755056,0.2198098438075905,-0.005200796500952975
2023-08-31,-0.012707555905907312,0.7758868429745727,0.005120919832086488
2023-09-30,-0.03627808840797308,0.7667753665267875,0.0049517956363184686
2023-10-31,-0.0016847752680568527,0.23812236594745306,-0.004860885554890976
2023-11-30,0.07007336465839592,0.7742622613309065,0.005090764887877494
2023-12-31,0.013255245115019618,0.2203732231641216,-0.005190339240690969
2024-01-31,0.00701334964651324,0.21940995306328076,-0.0052082191399636804
2024-02-29,0.04167351767642758,0.7870427809180731,0.005327992642244612
2024-03-31,0.025467861930289222,0.7902847814740046,0.005388169578424329
2024-04-30,-0.03157079993829674,0.7824275202139583,0.0052423257078771405
2024-05-31,0.013755098323828431,0.21175153057695711,-0.005350372231317612
2024-06-30,0.028408504812357214,0.7920062781155194,0.005420123426593942
2024-07-31,0.005923929364063324,0.20777818397964226,-0.005424124169505611
2024-08-31,0.008147625869809334,0.20580515443913094,-0.005460746887698186
2024-09-30,0.007260662432125086,0.20418051474113458,-0.00549090290949235
2024-10-31,0.001016834190495489,0.20705804517757892,-0.0054374911464646425
2024-11-30,0.04661050241438058,0.8001138140440325,0.00557061281230743
2024-12-31,-0.002226996212308376,0.20497007582432658,-0.005476247339237649
2025-01-31,0.008330601974295679,0.20230545905357938,-0.005525707069607927
2025-02-28,-7.11215591131689e-05,0.20575581614649796,-0.005461662688678404
2025-03-31,-0.044364101038737995,0.784435772724057,0.005279602223117666
2025-04-30,0.0011466793729481657,0.21797929849244152,-0.0052347744743380395
2025-05-31,0.04935172447830832,0.789738898365814,0.005378037077705576
2025-06-30,0.013060506903840686,0.20433572635590874,-0.005488021923115119
2025-07-31,0.007318517504350276,0.2025124525840421,-0.005521864924531955
2025-08-31,0.01594179520465316,0.7989442854856708,0.00554890441213824
2025-09-30,0.029017453399195675,0.802768805563145,0.0056198938819577784
2025-10-31,0.018890393902292333,0.8047616546459743,0.005656884483903794
