date,inflation_factor,growth_factor,monetary_policy_factor,market_volatility_factor
1995-06-01,0.0975595334880452,0.3314331723927699,6.0,12.21
1995-07-01,0.1255223946719619,-0.4181127385757377,5.85,11.57
1995-08-01,0.2153328810359456,1.3256420444688333,5.74,13.56
1995-09-01,0.0691705421793198,0.4033288089442033,5.8,11.29
1995-10-01,0.2588425619530765,-0.1757561088312487,5.76,13.95
1995-11-01,-0.0029337988294297,0.2635472662998461,5.8,13.41
1995-12-01,0.1921694611920488,0.347083386577518,5.6,11.11
1996-01-01,0.2225475841874047,-0.5723636015089628,5.56,12.19
1996-02-01,0.1577747910944893,1.4635221208469718,5.22,12.65
1996-03-01,0.3019253208867978,-0.1224292570634499,5.31,16.72
1996-04-01,0.2995622900519246,0.995039749949056,5.22,17.9
1996-05-01,0.1725312803560807,0.7473370902025378,5.24,16.07
1996-06-01,-0.0014473455682395,0.7622281048073498,5.27,16.86
1996-07-01,0.2113155114269682,0.0153757855237079,5.4,13.78
1996-08-01,0.0953247541054747,0.5118289203219328,5.22,18.76
1996-09-01,0.2828160397096768,0.6259139173877992,5.3,18.47
1996-10-01,0.3021626210449213,0.0296137890187786,5.24,17.05
1996-11-01,0.1778823394396722,0.9186726470557404,5.31,17.89
1996-12-01,0.1159910071169889,0.6407086216587032,5.29,17.93
1997-01-01,0.1301599107474738,0.1585125359039318,5.25,21.14
1997-02-01,0.2085565316763071,1.1938518753170868,5.19,19.58
1997-03-01,0.1054867357557221,0.6346132066227916,5.39,20.89
1997-04-01,0.0982556069775819,0.1172201006550244,5.51,20.84
1997-05-01,-0.0455230887415614,0.5539648397783647,5.5,19.87
1997-06-01,0.1280919985198414,0.4595965749441433,5.56,20.85
1997-07-01,0.0596997953149935,0.8542220977454162,5.52,21.0
1997-08-01,0.0795522345654387,1.0004661403578252,5.54,22.29
1997-09-01,0.2413058907026366,0.9159267160430806,5.54,24.53
1997-10-01,0.1302747097139622,0.8866930363580661,5.5,22.32
1997-11-01,0.0056567485009484,0.7875135934105604,5.52,32.09
1997-12-01,-0.0212116069913448,0.4258485271143364,5.5,26.01
1998-01-01,0.0495042502935083,0.4383363230729298,5.56,23.42
1998-02-01,-0.0523071703234623,0.1618798460184756,5.51,21.36
1998-03-01,0.0155589187965876,0.0351652827490056,5.49,19.19
1998-04-01,0.1244519869891158,0.3431256509800251,5.45,23.37
1998-05-01,0.1370095200429411,0.6591340431881365,5.49,19.34
1998-06-01,-0.0846322025530699,-0.5998591461821245,5.56,22.83
1998-07-01,0.2470530105174173,-0.3845573464364205,5.54,18.0
1998-08-01,0.1380087311646294,2.070330159316258,5.55,25.98
1998-09-01,-0.0576587725713118,-0.0532186253594302,5.51,36.48
1998-10-01,0.2195111655198589,0.6836260369526892,5.07,43.48
1998-11-01,0.0042121224885116,-0.0758139631345966,4.83,27.26
1998-12-01,0.1010866818296651,0.4530380879463447,4.68,24.97
1999-01-01,0.1402563886784946,0.4320551891963342,4.63,26.17
1999-02-01,-0.056023978262687,0.608149732155816,4.76,27.67
1999-03-01,0.0756747666694757,0.2268622127301833,4.81,28.37
1999-04-01,0.4831120820030232,0.2298623885966577,4.74,22.06
1999-05-01,0.0654988363504527,0.6322550732504428,4.74,24.15
1999-06-01,0.0306389616177238,-0.0784370132803524,4.76,26.62
1999-07-01,0.2659204187898556,0.5786177951119464,4.99,19.69
1999-08-01,0.18190149548023,0.4015282897980921,5.07,25.59
1999-09-01,0.3589843100293866,-0.403708999870811,5.22,22.93
1999-10-01,0.1684919966301601,1.2222981351874385,5.2,24.93
1999-11-01,0.0896193246839205,0.4847386851960289,5.42,22.09
1999-12-01,0.2328016089484075,0.7713127928427044,5.3,22.23
2000-01-01,0.2721163228563972,-0.1368048752282802,5.45,24.21
2000-02-01,0.3152369073888827,0.3123293058620469,5.73,23.45
2000-03-01,0.4290144963178477,0.3555719153728098,5.85,21.64
2000-04-01,-0.0829875518672085,0.5952225926311616,6.02,24.03
2000-05-01,0.0830564784052967,0.2707691245527277,6.27,25.88
2000-06-01,0.3387524658186702,0.0390532964532397,6.53,22.36
2000-07-01,0.2508338530791354,-0.1950827111980024,6.54,19.83
2000-08-01,-0.0067623311107767,-0.272291950416359,6.5,20.55
2000-09-01,0.4301133443341376,0.4614698099772996,6.52,17.53
2000-10-01,0.1360232721004051,-0.388581532213661,6.51,21.23
2000-11-01,0.1398733070622659,0.0279643567820064,6.51,24.28
2000-12-01,0.1531085055804126,-0.3263035410896342,6.4,27.48
2001-01-01,0.4841023990559412,-0.4759506830623206,5.98,29.99
2001-02-01,0.15480702503603,-0.6513459989989423,5.49,21.66
2001-03-01,0.0093273638204882,-0.20503069984249,5.31,28.08
2001-04-01,0.175871027912855,-0.3589921440973143,4.8,31.21
2001-05-01,0.2633433971298338,-0.4775903715313778,4.21,24.2
2001-06-01,0.1764276712873824,-0.5280254107386972,3.97,21.59
2001-07-01,-0.0331046902725229,-0.6404208352618568,3.77,18.76
2001-08-01,-0.0119216351184836,-0.114778036075025,3.65,20.56
2001-09-01,-0.3404695034709193,-0.5065005386753141,3.07,25.85
2001-10-01,0.3522671381285924,-0.2741454785151309,2.49,32.32
2001-11-01,-0.0675568272134774,-0.6047102317151998,2.09,32.31
2001-12-01,-0.1033920547182654,-0.0427418438103899,1.82,25.77
2002-01-01,0.0902299536907902,0.6655112336294788,1.73,22.71
2002-02-01,0.1683657912529446,0.0115231321228703,1.74,21.12
2002-03-01,0.271314751581575,0.7238404207491778,1.73,19.96
2002-04-01,0.4184100418409997,0.4882884782311247,1.75,18.73
2002-05-01,0.0657202944269075,0.4017677782241824,1.75,20.06
2002-06-01,0.12478654932353,0.8248855097594765,1.75,23.37
2002-07-01,0.2204001311905568,-0.032191881251653,1.73,27.11
2002-08-01,0.1963530689984782,-0.111053642107306,1.74,36.95
2002-09-01,0.1802908169264316,0.0849008900792869,1.75,39.97
2002-10-01,0.1825745621470753,-0.2082664575177251,1.75,34.12
2002-11-01,0.0989312818109766,0.5602209932537017,1.34,29.3
2002-12-01,0.0962326228591381,-0.5561106769072954,1.24,27.46
2003-01-01,0.2988138389782957,0.8521508823282398,1.24,25.39
2003-02-01,0.4209790028626647,0.1188126191277394,1.26,31.02
2003-03-01,0.2566880788380743,-0.2628510747773482,1.25,30.43
2003-04-01,-0.1698295271791439,-0.5956902191332047,1.26,28.36
2003-05-01,-0.1147010683953397,-0.0272742229883049,1.26,21.59
2003-06-01,0.1083815028901646,0.1277930569822061,1.22,20.85
2003-07-01,0.2938598752384447,0.5138291523584027,1.01,19.46
2003-08-01,0.3379767657037069,-0.2181774282939197,1.03,20.75
2003-09-01,0.3125040023565839,0.6447447582867083,1.01,19.02
2003-10-01,0.0127676416889155,0.1231614573486528,1.01,21.07
2003-11-01,0.1263835165256077,0.6704970388109022,1.0,16.55
2003-12-01,0.2205732354141121,0.0295989825756182,0.98,16.77
2004-01-01,0.3867438458113437,0.1521782957331519,1.0,18.22
2004-02-01,0.2129034710869337,0.6032428360854825,1.01,17.11
2004-03-01,0.154280005564189,-0.4000731513156497,1.0,14.44
2004-04-01,0.18560840414652,0.3714380452357391,1.0,16.65
2004-05-01,0.3251581680235871,0.7223716776067812,1.0,16.62
2004-06-01,0.2851615496708648,-0.7802242062877385,1.03,16.3
2004-07-01,0.0926958199195748,0.747165423006102,1.26,15.2
2004-08-01,0.0513109317314297,0.0671191867890774,1.43,15.37
2004-09-01,0.1976334025467263,0.127099138396014,1.61,14.91
2004-10-01,0.4294417257565186,0.8531500308810669,1.76,12.75
2004-11-01,0.3853420843277666,0.2483434077411805,1.93,16.27
2004-12-01,0.053245498897958,0.7967816436364572,2.16,12.97
2005-01-01,0.1311864952166397,0.3596531168715611,2.28,14.08
2005-02-01,0.2780970744187927,0.7259066271311676,2.5,12.03
2005-03-01,0.299511906522687,-0.1351265996452522,2.63,12.04
2005-04-01,0.2801843317972174,0.2152508771784189,2.79,14.09
2005-05-01,0.0563704765756289,0.0900125396779527,3.0,15.12
2005-06-01,0.062462491885995,0.449761319492814,3.04,12.36
2005-07-01,0.4235006119950979,-0.3166442501335131,3.26,11.4
2005-08-01,0.4034322209492069,0.3259087661922066,3.5,12.08
2005-09-01,0.9650752030299748,-1.9373698979145648,3.62,13.15
2005-10-01,0.1599095849564857,1.2137396970635097,3.78,12.46
2005-11-01,-0.2088710161454954,1.1240218459586115,4.0,14.85
2005-12-01,0.0,0.5164986354512013,4.16,11.24
2006-01-01,0.4847770386498418,0.1577843688421287,4.29,11.14
2006-02-01,0.0598558670720894,0.042158902402134,4.49,12.36
2006-03-01,0.1938169984685878,0.2254652574833704,4.59,11.54
2006-04-01,0.4644997970052467,0.3036679842539413,4.79,11.57
2006-05-01,0.2686159148986844,0.0254146846250469,4.94,12.54
2006-06-01,0.2465594291200856,0.3166411740827879,4.99,14.52
2006-07-01,0.3417327862455632,-0.051261507350675,5.24,13.05
2006-08-01,0.3146432864314485,0.4388741318681832,5.25,15.05
2006-09-01,-0.2619676945668114,-0.1661580401191797,5.25,11.96
2006-10-01,-0.2355657110550968,-0.1146817857333282,5.25,12.57
2006-11-01,0.0342376803381228,-0.042034425892401,5.25,11.51
2006-12-01,0.3552418831360482,1.0193348910427114,5.24,11.66
2007-01-01,0.3339919089284215,-0.3383130268983403,5.25,12.04
2007-02-01,0.3106099676496887,0.9422584955516512,5.26,10.31
2007-03-01,0.3657353851906464,0.1780198123945142,5.26,15.82
2007-04-01,0.2351735860479209,0.672281726358448,5.25,14.53
2007-05-01,0.2903735365173743,0.0956378513362832,5.25,13.51
2007-06-01,0.2119380168160489,0.0577014192386649,5.25,12.78
2007-07-01,0.1525500121346557,-0.119953669000572,5.26,15.4
2007-08-01,0.0680813745514097,0.1925891536306734,5.02,23.67
2007-09-01,0.3851476014760102,0.2222593090719815,4.94,22.78
2007-10-01,0.3032600454889955,-0.2820077304793611,4.76,17.84
2007-11-01,0.53024576834102,0.5334891922024632,4.49,23.21
2007-12-01,0.231257333591528,0.0348821530398391,4.24,23.61
2008-01-01,0.2523186033824398,-0.1323496805537893,3.94,23.17
2008-02-01,0.1995329115933142,-0.3921959845390677,2.98,24.02
2008-03-01,0.2862573827249859,-0.3045840787558984,2.61,26.28
2008-04-01,0.1850284876177665,-0.6452051340639975,2.28,22.68
2008-05-01,0.4290588857982724,-0.6057782381776122,1.98,18.88
2008-06-01,0.7254989908050957,-0.2332762193893445,2.0,19.83
2008-07-01,0.4653389292751608,-0.3573802776070001,2.01,23.65
2008-08-01,-0.080890908083564,-1.5699867570929893,2.0,22.57
2008-09-01,0.0831743778556548,-4.4048023108496315,1.81,21.99
2008-10-01,-0.6604097643134965,0.9941411352017092,0.97,39.81
2008-11-01,-1.1801318445973763,-1.3200748718089517,0.39,53.68
2008-12-01,-0.55873488876097,-2.819896973943936,0.16,68.51
2009-01-01,0.0113509954823065,-2.4942836351786957,0.15,39.19
2009-02-01,0.1793253734053701,-0.6085582025516345,0.22,45.52
2009-03-01,-0.1098950898420825,-1.5655848507912018,0.18,52.65
2009-04-01,0.1429073710714767,-0.8290557258392117,0.15,42.28
2009-05-01,0.1041961605980024,-1.009956431882919,0.18,35.3
2009-06-01,0.5939787525314877,-0.376881616147362,0.21,30.04
2009-07-01,0.0112470757603011,1.129022170984073,0.16,26.22
2009-08-01,0.2901419221340129,1.096698237045057,0.16,25.56
2009-09-01,0.1614711818793246,0.881437075988023,0.15,29.15
2009-10-01,0.3795172629976306,0.2695457878894469,0.12,28.27
2009-11-01,0.2498243422593526,0.4338107685935455,0.12,29.78
2009-12-01,0.0578504121841794,0.4058071779700745,0.12,21.92
2010-01-01,0.2190373475355445,1.089961110803106,0.11,20.04
2010-02-01,-0.0022188692642144,0.3752968908449006,0.13,22.59
2010-03-01,0.1409013246943313,0.6856761810881018,0.16,19.26
2010-04-01,0.0542870121093441,0.3392297060230698,0.2,17.47
2010-05-01,0.0321116155464373,1.3508964217083586,0.2,20.19
2010-06-01,-0.0420637819767755,0.1849209892946346,0.18,35.54
2010-07-01,0.0852703735285231,0.3797036289796551,0.18,32.86
2010-08-01,0.1372015313461094,0.3664634007673584,0.19,22.01
2010-09-01,0.0994453161256236,0.2947761395331261,0.19,23.89
2010-10-01,0.3190127163546385,-0.2833668805007239,0.19,22.5
2010-11-01,0.1991615409161484,0.0869562402969981,0.19,21.83
2010-12-01,0.2262194988030152,0.9785396067085728,0.18,21.36
2011-01-01,0.3002147521584897,-0.2106135119296248,0.17,17.61
2011-02-01,0.2785606606803492,-0.3970843397723911,0.16,17.63
2011-03-01,0.4019739207163697,1.040272709112422,0.14,21.01
2011-04-01,0.4242345333420161,-0.3230270794270296,0.1,17.4
2011-05-01,0.3035967025724506,0.1206079665240889,0.09,15.99
2011-06-01,-0.020465757556165,0.30248807089297,0.09,18.3
2011-07-01,0.1702237688404384,0.492715456823678,0.07,15.87
2011-08-01,0.2355421233208199,0.6751130647956405,0.1,23.66
2011-09-01,0.1405639727027008,-0.0827080374789179,0.08,31.82
2011-10-01,0.0021430025608726,0.6940410373954542,0.07,45.45
2011-11-01,0.2046523588595139,-0.0086587493010492,0.08,34.77
2011-12-01,0.0577416595380686,0.5306290656609036,0.07,27.41
2012-01-01,0.3419753350289767,0.596427248225595,0.08,22.97
2012-02-01,0.2236564636717952,0.3215662971284949,0.1,18.55
2012-03-01,0.191277735271611,-0.5177723960984593,0.13,17.26
2012-04-01,0.1315175427431869,0.7193508372958624,0.14,15.64
2012-05-01,-0.1122786204558856,0.2309210465547106,0.16,16.6
2012-06-01,-0.0509002990392581,0.0055293367151154,0.16,26.66
2012-07-01,0.0360727396184756,0.2098983989359704,0.16,16.8
2012-08-01,0.3362039708128428,-0.4279088966837152,0.13,18.96
2012-09-01,0.3044236562549596,-0.0733690772427575,0.14,17.98
2012-10-01,0.2961230016966576,0.3473983631303801,0.16,16.32
2012-11-01,-0.0682959631832402,0.3667648049054728,0.16,16.69
2012-12-01,-0.0157713781030244,0.2369549856899411,0.16,16.64
2013-01-01,0.190337981365829,0.0245142665911135,0.14,14.68
2013-02-01,0.3558121228024236,0.4676907932336993,0.15,12.9
2013-03-01,-0.1317798648733492,0.4028580654107827,0.14,15.36
2013-04-01,-0.1015834450402097,-0.0862971950387203,0.15,13.58
2013-05-01,0.0733821849021376,0.0780978038776414,0.11,14.49
2013-06-01,0.2220802212421935,0.2074933532559386,0.09,16.28
2013-07-01,0.1243820095533809,-0.3101931085414344,0.09,16.37
2013-08-01,0.148237848672128,0.5782114503832148,0.08,12.94
2013-09-01,0.0437800988179359,0.5084577384016464,0.08,16.61
2013-10-01,0.1323247478536293,-0.0788730144467453,0.09,15.54
2013-11-01,0.1487986847444888,0.2336084410783145,0.08,13.28
2013-12-01,0.1745527086840059,0.2010650366143673,0.09,14.23
2014-01-01,0.2074387537079669,-0.3557589474469713,0.07,14.23
2014-02-01,0.0476121473078405,0.7556916490531584,0.07,21.44
2014-03-01,0.1603558866128729,0.9685206031106786,0.08,16.0
2014-04-01,0.1776584206992781,0.0967670387519659,0.09,13.1
2014-05-01,0.1649705630651698,0.3831643017938591,0.09,13.25
2014-06-01,0.1091129937105472,0.3432190311729588,0.1,11.58
2014-07-01,0.1418979363104533,0.2221248844113565,0.09,11.15
2014-08-01,-0.0123214670760152,-0.1888053207359519,0.09,17.03
2014-09-01,0.0349151254377178,0.2873440188072562,0.09,12.25
2014-10-01,-0.0297701538808925,0.0119343204860067,0.09,16.71
2014-11-01,-0.0954982337961096,0.6172120873449094,0.09,14.73
2014-12-01,-0.1757613756668052,-0.0079064645954196,0.12,14.29
2015-01-01,-0.4798187808896292,-0.7848268733052777,0.11,17.79
2015-02-01,0.1769197343100215,-0.6385429169845525,0.11,19.43
2015-03-01,0.1890007745933397,-0.3346261254872473,0.11,13.04
2015-04-01,0.0886524822695022,-0.5455808831756226,0.12,15.11
2015-05-01,0.2399736337981739,-0.4413063536470418,0.12,12.7
2015-06-01,0.1941907178891755,-0.3145062410606636,0.13,13.97
2015-07-01,0.0912670741211707,0.6480993526961187,0.13,16.09
2015-08-01,0.0071717637416091,-0.1838518594625027,0.14,12.56
2015-09-01,-0.1383026677047816,-0.2791065028845962,0.14,31.4
2015-10-01,0.0,-0.4835506432950498,0.12,22.55
2015-11-01,0.0625788647578229,-0.7357319171217069,0.12,14.15
2015-12-01,-0.0840697984375249,-0.490405888487655,0.24,14.67
2016-01-01,0.0410441635199321,0.5240216999506275,0.34,20.7
2016-02-01,-0.052309838352349,-0.5184776724149187,0.38,19.98
2016-03-01,0.2339781415157338,-0.7419897116952456,0.36,17.7
2016-04-01,0.3276238059647829,0.3382172239537073,0.37,13.1
2016-05-01,0.1632769687630819,-0.2267794379884335,0.37,14.68
2016-06-01,0.1752366203783939,0.4723710200531528,0.38,14.2
2016-07-01,0.0172896008136191,0.1172088714676666,0.39,14.77
2016-08-01,0.1393097557503386,-0.1507082885518373,0.4,12.44
2016-09-01,0.1898881995146206,-0.1055134041476946,0.4,13.48
2016-10-01,0.2047311130480622,0.015595615809083,0.4,13.57
2016-11-01,0.0333778371161663,-0.417168298044468,0.41,18.56
2016-12-01,0.171889060777941,0.6835853098808187,0.54,14.07
2017-01-01,0.3835633030856655,-0.2628724699913376,0.65,12.85
2017-02-01,0.1357452413751625,-0.4014738596471723,0.66,11.81
2017-03-01,-0.0512120177534991,0.6598918716692825,0.79,12.54
2017-04-01,0.1908876274677284,1.01874791064267,0.9,12.38
2017-05-01,-0.0431185760842223,0.1183734843394956,0.91,10.11
2017-06-01,0.0842679721514416,0.2060099380072788,1.04,9.89
2017-07-01,0.0370867830723709,-0.2394688037820613,1.15,11.22
2017-08-01,0.2244421510375405,-0.4138579996563751,1.16,10.09
2017-09-01,0.3728993171843608,0.1032173934849778,1.15,10.13
2017-10-01,0.1304780876494105,1.231820304342679,1.15,9.45
2017-11-01,0.1432393987923941,0.239248421425664,1.16,10.2
2017-12-01,0.1450211075242125,0.1955238855138485,1.3,11.43
2018-01-01,0.3749218912726615,-0.0018725779682204,1.41,9.77
2018-02-01,0.2144289963339485,0.2424541086608389,1.42,13.47
2018-03-01,0.1064920722568363,0.4898312333777355,1.51,22.47
2018-04-01,0.2383672826129723,1.1018847101021745,1.69,23.62
2018-05-01,0.1719631311046798,-0.9004876472062606,1.7,15.49
2018-06-01,0.0863244425697074,0.7769349155879013,1.82,13.46
2018-07-01,0.1058522576914411,0.1614372371557593,1.91,15.6
2018-08-01,0.0695144756552412,0.6463528132455432,1.91,13.15
2018-09-01,0.2054633688165497,0.0650756925466566,1.95,13.16
2018-10-01,0.1728211837762838,-0.1102781545507913,2.19,12.0
2018-11-01,0.0341147229397043,0.0793379083257717,2.2,19.34
2018-12-01,0.0691805514956511,0.0245031858946198,2.27,16.44
2019-01-01,-0.0516061187330163,-0.6643059707801324,2.4,23.22
2019-02-01,0.1831501831501825,-0.5464105661296959,2.4,16.14
2019-03-01,0.2265743513944595,0.0375350919074701,2.41,13.57
2019-04-01,0.2823351347155833,-0.584880588904857,2.42,13.4
2019-05-01,0.0725619195046434,0.1153763419832865,2.39,14.8
2019-06-01,0.0473727461690831,0.0444370653957415,2.38,18.86
2019-07-01,0.1333539484364765,-0.4848810250152602,2.4,14.06
2019-08-01,0.0463222095693938,0.6849073187575438,2.13,17.87
2019-09-01,0.0607697501687987,-0.3383704050117342,2.04,19.66
2019-10-01,0.1773784620130447,-0.8442522707120981,1.83,18.56
2019-11-01,0.1029667908041931,0.5019319103877651,1.55,12.3
2019-12-01,0.2720526032454096,-0.2323979862111191,1.55,14.91
2020-01-01,0.175443642325046,-0.6553569655153413,1.55,12.47
2020-02-01,0.0794334386065687,0.3362241150981271,1.58,17.97
2020-03-01,-0.2887934744149945,-3.9119691043517424,0.65,33.42
2020-04-01,-0.415264071505983,-13.18775293149008,0.05,57.06
2020-05-01,0.1001560122498412,1.6538180906531252,0.05,37.19
2020-06-01,0.3155606011044698,6.553017435935615,0.08,28.23
2020-07-01,0.2953869761197047,3.7472132271539222,0.09,28.62
2020-08-01,0.2792174262273184,0.9779469953359988,0.1,24.28
2020-09-01,0.1783160102984515,0.0125058751559326,0.09,26.12
2020-10-01,0.0894752372521567,0.8049650452395696,0.09,26.7
2020-11-01,0.1017584236003399,0.3537338457753503,0.09,37.13
2020-12-01,0.4189705295559509,1.319920561671828,0.09,20.77
2021-01-01,0.423845069489781,0.5278407531287055,0.09,26.97
2021-02-01,0.3325576794445339,-3.3042347358776314,0.08,30.24
2021-03-01,0.5201877934272403,2.8977701174189185,0.07,23.35
2021-04-01,0.526836923421814,0.1759403815192461,0.07,17.33
2021-05-01,0.5175714099871831,0.8873899513690775,0.06,18.31
2021-06-01,0.5407903859486973,0.3674825234604384,0.08,17.9
2021-07-01,0.4560500183891092,0.4541141317472075,0.1,15.48
2021-08-01,0.3825876839715914,-0.2076768619846625,0.09,19.46
2021-09-01,0.3282455276546914,-1.1852820317521218,0.08,16.11
2021-10-01,0.6616136830434272,1.34354462314088,0.08,21.15
2021-11-01,0.666293494158654,0.678038170963835,0.08,16.41
2021-12-01,0.6197309417040442,-0.2902878489551397,0.08,31.12
2022-01-01,0.547280976192388,-0.3847966543571557,0.08,16.6
2022-02-01,0.5903993617304204,0.6196499297304259,0.08,21.96
2022-03-01,0.8795198773254853,0.5796258967684542,0.2,33.32
2022-04-01,0.2996444452209701,0.0486237889668395,0.33,19.63
2022-05-01,0.6210152248893985,-0.1049881703469979,0.77,32.34
2022-06-01,0.9634278294741394,-0.3113481721247146,1.21,25.69
2022-07-01,-0.0060014746480652,0.2029341305509913,1.68,26.7
2022-08-01,0.2786566178803351,-0.1251691809173838,2.33,22.84
2022-09-01,0.3548342966585682,0.1933799753304432,2.56,25.56
2022-10-01,0.4668955704560718,-0.0384038984399537,3.08,30.1
2022-11-01,0.2586521256116469,-0.2940162701512649,3.78,25.81
2022-12-01,0.1353363107321703,-1.1775520230755787,4.1,19.84
2023-01-01,0.5355453439654045,0.7403294095005952,4.33,22.9
2023-02-01,0.2949133744475585,0.1359136361374968,4.57,17.87
2023-03-01,0.1415777965803499,0.3764844756045216,4.65,20.58
2023-04-01,0.3454968294600791,0.2301513059230542,4.83,18.55
2023-05-01,0.1659010762728119,-0.3203855688226453,5.06,16.08
2023-06-01,0.2655014565126734,-0.8015567440745164,5.08,15.65
2023-07-01,0.1145522914608676,0.786159752935478,5.12,13.57
2023-08-01,0.3009775551999549,-0.0667943753982713,5.33,13.93
2023-09-01,0.3711664048937635,0.1802868524474199,5.33,13.09
2023-10-01,0.0535336314744894,-0.5466184787138562,5.33,17.61
2023-11-01,0.0074083829969318,0.393156489222024,5.33,16.87
2023-12-01,0.1374564789740961,-0.2585662461990878,5.33,12.63
2024-01-01,0.4685188229492043,-1.3725223179007373,5.33,13.2
2024-02-01,0.3010717499795534,1.0710293956096573,5.33,13.88
2024-03-01,0.3588965562244084,0.1720097721493729,5.33,13.11
2024-04-01,0.2462653814268689,-0.2131249533384838,5.33,13.65
2024-05-01,0.0056753228853345,0.6180955554181189,5.33,15.39
2024-06-01,0.1548464506923474,0.0307347590295714,5.33,13.11
2024-07-01,0.1594638130469006,-0.9101631415148635,5.33,12.22
2024-08-01,0.1236503523630805,0.4553106404856288,5.33,18.59
2024-09-01,0.2219728950915822,-0.619829156166074,5.13,15.55
2024-10-01,0.2657775200541223,-0.3395505789091979,4.83,19.26
